State Agency or Indian Tribal Organization,2013-10-01 00:00:00,2013-11-01 00:00:00,2013-12-01 00:00:00,2014-01-01 00:00:00,2014-02-01 00:00:00,2014-03-01 00:00:00,2014-04-01 00:00:00,2014-05-01 00:00:00,2014-06-01 00:00:00,2014-07-01 00:00:00,2014-08-01 00:00:00,2014-09-01 00:00:00,Average Participation
New Jersey,13311.0,12995.0,12857.0,12930.0,12718.0,12723.0,12618.0,12850.0,12880.0,13107.0,13142.0,13444.0,12964.583333333334
Pennsylvania,12958.0,12537.0,12430.0,12431.0,12195.0,12395.0,12685.0,12734.0,13338.0,13050.0,13619.0,13350.0,12810.166666666666
Puerto Rico,7456.0,6920.0,6822.0,7043.0,7143.0,7598.0,7511.0,7181.0,7319.0,7283.0,7442.0,7726.0,7287
Virginia,8308.0,8218.0,8101.0,7958.0,7998.0,7864.0,7379.0,6795.0,6377.0,6473.0,6705.0,6970.0,7428.833333333333
Virgin Islands,565.0,542.0,553.0,561.0,571.0,591.0,597.0,598.0,596.0,559.0,563.0,562.0,571.5
West Virginia,1635.0,1593.0,1537.0,1500.0,1494.0,1569.0,1569.0,1550.0,1535.0,1509.0,1515.0,1524.0,1544.1666666666667
Alabama,3903.0,3797.0,3986.0,4255.0,3725.0,3706.0,3782.0,3905.0,3799.0,3832.0,3754.0,3844.0,3857.3333333333335
Florida,34022.0,33544.0,32776.0,32747.0,32337.0,32137.0,32118.0,32234.0,32533.0,33038.0,33753.0,34544.0,32981.916666666664
Georgia,21138.0,20481.0,20484.0,20379.0,19874.0,19908.0,20021.0,20098.0,20317.0,20541.0,20687.0,20710.0,20386.5
Kentucky,5570.0,5498.0,5400.0,4221.0,4238.0,4326.0,4335.0,4381.0,4298.0,4387.0,4494.0,4672.0,4651.666666666667
Mississippi,1691.0,1813.0,1907.0,1894.0,1990.0,2004.0,2168.0,2214.0,2202.0,2263.0,2356.0,2315.0,2068.0833333333335
North Carolina,18581.0,18621.0,18641.0,18626.0,18409.0,18491.0,18487.0,18296.0,17938.0,17689.0,17561.0,17396.0,18228
South Carolina,5939.0,5894.0,5870.0,5862.0,5770.0,5817.0,5729.0,5826.0,5944.0,6118.0,6358.0,6674.0,5983.416666666667
Tennessee,8720.0,8564.0,8504.0,8441.0,8468.0,8493.0,8439.0,8506.0,8576.0,8723.0,8787.0,8903.0,8593.666666666666
"Choctaw Indians, MS",9.0,11.0,13.0,14.0,11.0,10.0,7.0,8.0,6.0,6.0,8.0,12.0,9.583333333333334
"Eastern Cherokee, NC",48.0,47.0,49.0,50.0,45.0,52.0,58.0,61.0,53.0,54.0,44.0,42.0,50.25
Illinois,16898.0,16750.0,16643.0,16647.0,16607.0,16786.0,16773.0,16758.0,16783.0,17046.0,17036.0,17284.0,16834.25
Indiana,7282.0,7166.0,7126.0,7102.0,7118.0,7130.0,7085.0,7048.0,6972.0,7095.0,7251.0,7334.0,7142.416666666667
Michigan,11092.0,11196.0,10908.0,10811.0,10683.0,10846.0,10883.0,10913.0,10854.0,10860.0,11074.0,10989.0,10925.75
Minnesota,9647.0,9561.0,9530.0,9569.0,9372.0,9495.0,9487.0,9562.0,9652.0,9695.0,9733.0,9867.0,9597.5
Ohio,12308.0,12317.0,12198.0,12144.0,12107.0,12153.0,12257.0,12217.0,12388.0,12470.0,12651.0,12766.0,12331.333333333334
Wisconsin,5885.0,5816.0,5614.0,5621.0,5573.0,5576.0,5676.0,5663.0,5681.0,5821.0,5726.0,5849.0,5708.416666666667
Arkansas,2745.0,2692.0,2675.0,2813.0,2756.0,2804.0,2849.0,2873.0,2834.0,2874.0,2826.0,2890.0,2802.5833333333335
Louisiana,3358.0,3120.0,3181.0,3236.0,3257.0,3368.0,3494.0,3459.0,3359.0,3432.0,3487.0,3604.0,3362.9166666666665
New Mexico,4803.0,4604.0,4594.0,4655.0,4614.0,4763.0,4761.0,4706.0,4763.0,4811.0,4697.0,4926.0,4724.75
Oklahoma,4511.0,4385.0,4309.0,4536.0,4549.0,4492.0,4435.0,4530.0,4486.0,4564.0,4654.0,4838.0,4524.083333333333
Texas,,,,,,,,,,,,, 
Texas,104243.0,104008.0,103739.0,104775.0,104826.0,105093.0,105161.0,104969.0,104870.0,105241.0,105539.0,106588.0,104921
"Acoma, Canoncito & Laguna, NM",48.0,47.0,54.0,56.0,45.0,52.0,48.0,55.0,59.0,56.0,54.0,55.0,52.416666666666664
"Eight Northern Pueblos, NM",18.0,18.0,19.0,13.0,17.0,21.0,17.0,14.0,14.0,15.0,10.0,13.0,15.75
"Five Sandoval Pueblos, NM",17.0,20.0,18.0,15.0,19.0,17.0,14.0,13.0,16.0,20.0,15.0,16.0,16.666666666666668
"Isleta Pueblo, NM",77.0,79.0,80.0,85.0,78.0,81.0,100.0,83.0,88.0,90.0,92.0,93.0,85.5
"San Felipe Pueblo, NM",27.0,28.0,24.0,33.0,28.0,24.0,22.0,34.0,25.0,27.0,26.0,24.0,26.833333333333332
"Santo Domingo Tribe, NM",18.0,13.0,14.0,11.0,14.0,19.0,17.0,19.0,15.0,15.0,14.0,16.0,15.416666666666666
"Zuni Pueblo, NM",84.0,70.0,70.0,78.0,83.0,81.0,85.0,80.0,94.0,84.0,101.0,81.0,82.58333333333333
"Cherokee Nation, OK",215.0,210.0,199.0,206.0,204.0,203.0,205.0,220.0,224.0,215.0,224.0,239.0,213.66666666666666
"Chickasaw Nation, OK",217.0,210.0,206.0,226.0,211.0,211.0,220.0,210.0,204.0,201.0,209.0,192.0,209.75
"Choctaw Nation, OK",117.0,112.0,116.0,111.0,115.0,123.0,119.0,123.0,129.0,128.0,140.0,160.0,124.41666666666667
"Citizen Potawatomi Nation, OK",52.0,41.0,38.0,41.0,46.0,50.0,53.0,60.0,62.0,63.0,63.0,59.0,52.333333333333336
"Inter-Tribal Council, OK",40.0,33.0,31.0,32.0,39.0,38.0,33.0,35.0,28.0,28.0,37.0,38.0,34.333333333333336
"Muscogee Creek Nation, OK",94.0,81.0,88.0,92.0,99.0,101.0,96.0,92.0,92.0,91.0,95.0,99.0,93.33333333333333
"Osage Tribal Council, OK",79.0,79.0,85.0,105.0,91.0,87.0,87.0,81.0,87.0,110.0,121.0,114.0,93.83333333333333
"Otoe-Missouria Tribe, OK",17.0,21.0,17.0,19.0,14.0,16.0,19.0,16.0,21.0,27.0,27.0,23.0,19.75
"Wichita, Caddo & Delaware (WCD), OK",163.0,154.0,158.0,170.0,146.0,157.0,160.0,157.0,158.0,165.0,175.0,178.0,161.75
Colorado,6657.0,6311.0,6292.0,6439.0,6430.0,6543.0,6673.0,6669.0,6626.0,6836.0,6935.0,7003.0,6617.833333333333
Iowa,3470.0,3368.0,3346.0,3400.0,3376.0,3370.0,3421.0,3369.0,3420.0,3539.0,3585.0,3685.0,3445.75
Kansas,3699.0,3540.0,3601.0,3679.0,3737.0,3797.0,3830.0,3862.0,3817.0,3771.0,3815.0,3844.0,3749.3333333333335
Missouri,7527.0,7431.0,7377.0,7460.0,7491.0,7632.0,7673.0,7727.0,7699.0,7743.0,7823.0,7882.0,7622.083333333333
Montana,1521.0,1415.0,1411.0,1452.0,1447.0,1479.0,1469.0,1418.0,1434.0,1424.0,1467.0,1439.0,1448
Nebraska,2436.0,2420.0,2424.0,2505.0,2407.0,2344.0,2399.0,2436.0,2368.0,2508.0,2476.0,2552.0,2439.5833333333335
North Dakota,741.0,704.0,707.0,683.0,668.0,703.0,723.0,702.0,724.0,732.0,728.0,751.0,713.8333333333334
South Dakota,1011.0,1022.0,1032.0,1075.0,1037.0,1083.0,1043.0,1069.0,1125.0,1223.0,1245.0,1000.0,1080.4166666666667
Utah,5812.0,5727.0,5568.0,5656.0,5684.0,5756.0,5749.0,5703.0,5621.0,5590.0,5587.0,5695.0,5679
Wyoming,806.0,787.0,793.0,813.0,797.0,824.0,823.0,818.0,781.0,795.0,783.0,794.0,801.1666666666666
"Ute Mountain Ute Tribe, CO",15.0,13.0,13.0,14.0,11.0,13.0,7.0,9.0,8.0,9.0,11.0,12.0,11.25
"Omaha Sioux, NE",3.0,3.0,4.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,2.25
"Santee Sioux, NE",0.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,2.1666666666666665
"Winnebago Tribe, NE",7.0,8.0,10.0,13.0,9.0,13.0,14.0,14.0,13.0,17.0,18.0,19.0,12.916666666666666
"Standing Rock Sioux Tribe, ND",12.0,10.0,8.0,12.0,11.0,11.0,14.0,14.0,11.0,14.0,16.0,15.0,12.333333333333334
"Three Affiliated Tribes, ND",4.0,5.0,7.0,8.0,6.0,5.0,6.0,3.0,2.0,2.0,4.0,8.0,5
"Cheyenne River Sioux, SD",18.0,18.0,19.0,17.0,17.0,13.0,22.0,23.0,23.0,24.0,22.0,29.0,20.416666666666668
"Rosebud Sioux, SD",78.0,71.0,72.0,78.0,81.0,87.0,88.0,84.0,91.0,85.0,90.0,86.0,82.58333333333333
"Northern Arapahoe, WY",21.0,23.0,19.0,23.0,23.0,25.0,32.0,30.0,25.0,27.0,28.0,23.0,24.916666666666668
"Shoshone Tribe, WY",9.0,9.0,8.0,10.0,12.0,14.0,14.0,12.0,10.0,5.0,7.0,11.0,10.083333333333334
Mountain Plains,33847.0,32886.0,32713.0,33342.0,33245.0,33717.0,34004.0,33965.0,33802.0,34348.0,34647.0,34855.0,33780.916666666664
Alaska,1977.0,1915.0,1759.0,1704.0,1707.0,1727.0,1751.0,1796.0,1864.0,1892.0,1892.0,1867.0,1820.9166666666667
American Samoa,681.0,666.0,650.0,647.0,627.0,625.0,654.0,648.0,643.0,642.0,632.0,650.0,647.0833333333334
Arizona,11721.0,10997.0,11234.0,11754.0,11271.0,11229.0,11111.0,11108.0,11268.0,11685.0,12016.0,12176.0,11464.166666666666
California,110563.0,104179.0,104772.0,107716.0,104938.0,105980.0,106706.0,105579.0,104940.0,106474.0,106683.0,106368.0,106241.5
Guam,482.0,504.0,502.0,464.0,514.0,567.0,543.0,558.0,551.0,556.0,558.0,589.0,532.3333333333334
Hawaii,3484.0,3391.0,3298.0,3321.0,3215.0,3186.0,3233.0,3205.0,3277.0,3277.0,3224.0,3306.0,3284.75
Idaho,3598.0,3558.0,3495.0,3527.0,3559.0,3643.0,3703.0,3717.0,3723.0,3790.0,3768.0,3822.0,3658.5833333333335
Nevada,4772.0,4704.0,4611.0,4760.0,4742.0,4751.0,4712.0,4729.0,4718.0,4855.0,4968.0,5123.0,4787.083333333333
Oregon,9243.0,9009.0,8958.0,9188.0,9050.0,9152.0,9289.0,9398.0,9400.0,9428.0,9325.0,9434.0,9239.5
Washington,15660.0,15179.0,15053.0,15560.0,15484.0,15446.0,15521.0,15440.0,15522.0,15823.0,15829.0,15988.0,15542.083333333334
Northern Marianas,234.0,248.0,236.0,244.0,243.0,253.0,241.0,246.0,238.0,245.0,239.0,260.0,243.91666666666666
"Inter-Tribal Council, AZ",390.0,371.0,364.0,384.0,375.0,368.0,387.0,431.0,444.0,474.0,469.0,467.0,410.3333333333333
"Navajo Nation, AZ",885.0,867.0,875.0,923.0,887.0,886.0,839.0,873.0,888.0,906.0,914.0,877.0,885
"Inter-Tribal Council, NV",84.0,77.0,78.0,87.0,97.0,101.0,97.0,99.0,99.0,116.0,111.0,105.0,95.91666666666667
